Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,1,9,13,30,24.200000000000003,236,438,472,7,14.8,233,48,0,259,252,55.620000000000005,57.31,0.24,865,3.7,246,2.3000000000000003
2017,1,9,14,30,22.700000000000003,156,260,240,7,15.5,136,97,0,168,253,63.800000000000004,71.13,0.24,865,3.8000000000000003,220,1.6
2017,1,9,15,30,21.200000000000003,29,37,32,7,16.8,12,0,3,12,255,76.22,84.94,0.24,866,3.8000000000000003,193,1.2000000000000002
2017,1,9,16,30,20.400000000000002,0,0,0,7,17.5,0,0,0,0,256,83.19,98.87,0.24,867,3.8000000000000003,167,1
2017,1,9,17,30,19.900000000000002,0,0,0,7,17.900000000000002,0,0,0,0,257,87.99,112.43,0.24,868,3.9000000000000004,139,1
2017,1,9,18,30,19.5,0,0,0,7,18,0,0,0,0,257,91.28,125.48,0.24,868,3.9000000000000004,113,1
2017,1,9,19,30,19.200000000000003,0,0,0,7,18.1,0,0,0,0,258,93.26,137.51,0.24,868,3.9000000000000004,90,1
2017,1,9,20,30,19,0,0,0,7,18,0,0,0,0,258,94.11,147.33,0.24,867,3.9000000000000004,68,0.9
2017,1,9,21,30,18.8,0,0,0,7,17.900000000000002,0,0,0,0,258,94.81,152.43,0.24,867,3.9000000000000004,51,0.9
2017,1,9,22,30,18.6,0,0,0,3,17.900000000000002,0,0,0,0,259,95.44,150.26,0.24,866,3.8000000000000003,44,0.9
2017,1,9,23,30,18.5,0,0,0,4,17.8,0,0,0,0,259,95.57000000000001,142.05,0.24,866,3.8000000000000003,42,0.9
2017,1,10,0,30,18.3,0,0,0,4,17.7,0,0,0,0,259,96.39,130.75,0.23,866,3.8000000000000003,42,0.9
2017,1,10,1,30,18.2,0,0,0,4,17.7,0,0,0,0,258,96.74000000000001,118.03,0.23,867,3.8000000000000003,44,0.8
2017,1,10,2,30,18.1,0,0,0,4,17.6,0,0,0,0,258,96.92,104.65,0.23,868,3.7,47,0.9
2017,1,10,3,30,18.3,0,0,0,4,17.5,0,0,0,0,258,94.95,90.92,0.23,868,3.7,49,1.3
2017,1,10,4,30,18.900000000000002,85,359,166,4,17.3,13,0,3,13,258,90.34,76.98,0.23,869,3.6,48,1.8
2017,1,10,5,30,20,130,625,412,4,16.900000000000002,35,0,0,35,258,82.24,63.120000000000005,0.23,869,3.6,42,2.2
2017,1,10,6,30,21.400000000000002,156,752,646,4,15.700000000000001,246,21,0,260,257,70.19,49.38,0.23,869,3.7,32,2.5
2017,1,10,7,30,22.900000000000002,175,820,838,4,14.600000000000001,264,16,0,277,256,59.47,36.08,0.23,869,3.7,24,2.6
2017,1,10,8,30,24,187,855,967,4,14,411,38,0,446,255,53.74,24.11,0.23,868,3.7,21,2.4000000000000004
2017,1,10,9,30,25,218,834,1016,4,14,479,58,0,534,254,50.43,16.75,0.23,867,3.6,23,2.1
2017,1,10,10,30,25.6,214,830,994,3,14.100000000000001,523,165,3,678,254,48.96,20.02,0.23,866,3.6,32,1.8
2017,1,10,11,30,25.8,203,806,896,3,14.200000000000001,467,181,3,623,253,48.76,30.68,0.23,865,3.6,47,1.7000000000000002
2017,1,10,12,30,25.6,165,788,736,7,14.4,346,356,0,604,254,49.82,43.58,0.23,865,3.6,62,1.8
2017,1,10,13,30,24.900000000000002,142,691,517,7,14.600000000000001,241,322,0,416,254,52.63,57.19,0.23,865,3.6,75,1.8
2017,1,10,14,30,23.400000000000002,107,500,270,3,15.4,110,0,3,110,255,60.7,71.04,0.23,866,3.6,88,1.4000000000000001
2017,1,10,15,30,21.6,39,106,48,3,17.400000000000002,18,0,3,18,256,76.8,84.85000000000001,0.23,866,3.6,101,1.2000000000000002
2017,1,10,16,30,20.700000000000003,0,0,0,0,17.1,0,0,0,0,258,80.02,98.81,0.23,867,3.6,106,1.5
2017,1,10,17,30,20.200000000000003,0,0,0,0,16.900000000000002,0,0,0,0,258,81.24,112.38,0.23,867,3.6,104,1.9000000000000001
2017,1,10,18,30,19.700000000000003,0,0,0,0,16.8,0,0,0,0,259,83.31,125.46000000000001,0.23,867,3.6,99,2.3000000000000003
2017,1,10,19,30,19.200000000000003,0,0,0,0,16.8,0,0,1,0,0.26,85.93,137.53,0.23,867,3.5,93,2.6
2017,1,10,20,30,18.6,0,0,0,0,16.8,0,0,0,0,0.26,89.45,147.4,0.23,867,3.4000000000000004,86,2.7
2017,1,10,21,30,18.1,0,0,0,1,16.900000000000002,0,0,0,0,259,92.83,152.56,0.23,866,3.4000000000000004,80,2.6
2017,1,10,22,30,17.7,0,0,0,0,17,0,0,0,0,258,95.57000000000001,150.43,0.23,866,3.3000000000000003,74,2.5
2017,1,10,23,30,17.5,0,0,0,0,17,0,0,0,0,258,96.58,142.22,0.23,866,3.3000000000000003,70,2.5
2017,1,11,0,30,17.2,0,0,0,1,16.8,0,0,0,0,258,97.68,130.9,0.24,866,3.2,59,2.7
2017,1,11,1,30,17,0,0,0,4,16.7,0,0,0,0,259,98.24000000000001,118.17,0.24,867,3.2,52,2.6
2017,1,11,2,30,16.900000000000002,0,0,0,0,16.6,0,0,0,0,259,98.15,104.77,0.24,867,3.2,47,2.9000000000000004
2017,1,11,3,30,17.6,0,0,0,0,16.5,0,0,0,0,259,93.54,91.03,0.24,868,3.2,42,3.8000000000000003
2017,1,11,4,30,19.400000000000002,85,364,166,0,16.5,85,364,0,166,259,83.56,77.08,0.24,868,3.1,36,5
2017,1,11,5,30,22,130,634,416,0,15.600000000000001,130,634,0,416,0.26,67.22,63.2,0.24,869,3,30,5.7
2017,1,11,6,30,24.700000000000003,154,772,657,0,14.3,154,772,0,657,259,52.28,49.43,0.24,868,2.9000000000000004,26,5.7
2017,1,11,7,30,27,169,846,852,0,13.600000000000001,169,846,0,852,259,43.81,36.11,0.24,868,2.9000000000000004,25,5.4
2017,1,11,8,30,28.8,174,891,988,0,13.4,174,891,0,988,258,38.82,24.080000000000002,0.24,867,2.8000000000000003,26,4.9
2017,1,11,9,30,30,148,948,1056,0,13.200000000000001,148,948,0,1056,257,35.69,16.62,0.24,866,2.8000000000000003,29,4.5
2017,1,11,10,30,30.6,147,945,1036,0,12.9,147,945,0,1036,257,33.78,19.84,0.24,864,2.7,35,4.1000000000000005
2017,1,11,11,30,30.8,141,923,936,3,12.600000000000001,460,259,3,683,256,32.79,30.52,0.24,864,2.7,43,3.8000000000000003
2017,1,11,12,30,30.200000000000003,129,878,766,0,12.200000000000001,129,878,0,766,256,33.2,43.45,0.24,863,2.7,52,3.7
2017,1,11,13,30,29,112,791,542,0,12,112,791,0,542,256,34.96,57.08,0.24,864,2.7,63,3.5
2017,1,11,14,30,26.8,86,625,290,3,12.3,66,0,0,66,256,40.480000000000004,70.94,0.24,865,2.6,73,2.7
2017,1,11,15,30,24.400000000000002,36,218,56,0,13.9,36,218,0,56,256,52.09,84.78,0.24,865,2.6,81,2.5
2017,1,11,16,30,23,0,0,0,3,13.600000000000001,0,0,0,0,256,55.63,98.74000000000001,0.24,866,2.5,83,3.3000000000000003
2017,1,11,17,30,22.1,0,0,0,7,13.100000000000001,0,0,0,0,256,56.74,112.34,0.24,867,2.5,80,3.9000000000000004
2017,1,11,18,30,20.8,0,0,0,0,12.8,0,0,0,0,256,60.28,125.44,0.24,867,2.4000000000000004,75,3.8000000000000003
2017,1,11,19,30,19.6,0,0,0,0,12.9,0,0,0,0,257,65.28,137.55,0.24,868,2.3000000000000003,69,3.5
2017,1,11,20,30,18.6,0,0,0,0,13.100000000000001,0,0,0,0,257,70.19,147.48,0.24,867,2.3000000000000003,65,3.5
2017,1,11,21,30,17.900000000000002,0,0,0,0,13.3,0,0,0,0,258,74.26,152.71,0.24,867,2.3000000000000003,61,3.5
2017,1,11,22,30,17.2,0,0,0,0,13.4,0,0,0,0,259,78.13,150.61,0.24,867,2.3000000000000003,58,3.5
2017,1,11,23,30,16.900000000000002,0,0,0,0,13.4,0,0,0,0,259,79.82000000000001,142.4,0.24,867,2.3000000000000003,56,3.6
2017,1,12,0,30,16.2,0,0,0,1,13.4,0,0,0,0,259,83.76,131.06,0.24,867,2.3000000000000003,51,3.4000000000000004
2017,1,12,1,30,15.9,0,0,0,0,13.600000000000001,0,0,0,0,259,86.4,118.31,0.24,868,2.3000000000000003,48,3.5
2017,1,12,2,30,15.8,0,0,0,0,13.9,0,0,0,0,0.26,88.63,104.89,0.24,868,2.3000000000000003,45,3.7
2017,1,12,3,30,16.6,0,0,0,7,14.3,0,0,0,0,259,86.04,91.14,0.24,869,2.3000000000000003,41,4.3
2017,1,12,4,30,19,63,537,182,1,14.5,63,537,0,182,259,75.01,77.17,0.24,869,2.3000000000000003,37,5.4
2017,1,12,5,30,22.400000000000002,91,781,442,0,13.4,91,781,0,442,259,56.800000000000004,63.27,0.24,869,2.2,32,6.1000000000000005
2017,1,12,6,30,25.6,107,890,685,0,12,107,890,0,685,259,42.81,49.49,0.24,869,2.2,31,5.9
2017,1,12,7,30,28.200000000000003,118,947,883,0,11.700000000000001,118,947,0,883,258,35.92,36.13,0.24,868,2.2,32,5.4
2017,1,12,8,30,30.1,126,975,1017,0,11.5,126,975,0,1017,257,31.88,24.05,0.24,867,2.2,35,4.9
2017,1,12,9,30,31.400000000000002,133,982,1074,0,11.200000000000001,133,982,0,1074,257,28.84,16.48,0.24,866,2.2,41,4.5
2017,1,12,10,30,32,131,981,1055,0,10.5,131,981,0,1055,257,26.68,19.66,0.24,865,2.1,48,4.2
2017,1,12,11,30,32.1,127,959,954,0,9.700000000000001,127,959,0,954,257,25.23,30.37,0.24,865,2.1,56,4
2017,1,12,12,30,31.6,113,923,785,0,9,113,923,0,785,257,24.71,43.32,0.24,864,2.1,65,3.9000000000000004
2017,1,12,13,30,30.200000000000003,101,837,557,0,8.4,101,837,0,557,258,25.77,56.97,0.24,865,2.1,72,3.8000000000000003
2017,1,12,14,30,27.400000000000002,80,669,299,1,8.4,80,669,0,299,258,30.150000000000002,70.85000000000001,0.24,866,2.1,78,3.1
2017,1,12,15,30,24.200000000000003,36,247,59,3,10.5,16,0,3,16,258,41.96,84.7,0.24,867,2.1,81,2.7
2017,1,12,16,30,22.6,0,0,0,0,10.200000000000001,0,0,0,0,258,45.46,98.68,0.24,867,2.1,81,3.4000000000000004
2017,1,12,17,30,21.6,0,0,0,0,10.5,0,0,0,0,258,49.08,112.3,0.24,868,2.1,80,3.9000000000000004
2017,1,12,18,30,20.5,0,0,0,0,11.700000000000001,0,0,0,0,258,57.04,125.43,0.24,868,2.1,80,4
2017,1,12,19,30,19.5,0,0,0,0,13.200000000000001,0,0,0,0,257,66.88,137.57,0.24,868,2.1,81,3.8000000000000003
2017,1,12,20,30,18.400000000000002,0,0,0,0,14.5,0,0,0,0,257,77.83,147.56,0.24,868,2.1,81,3.5
2017,1,12,21,30,17.5,0,0,0,0,15.3,0,0,0,0,257,86.86,152.86,0.24,867,2.1,79,3.4000000000000004
2017,1,12,22,30,16.900000000000002,0,0,0,0,15.700000000000001,0,0,0,0,256,92.82000000000001,150.8,0.24,867,2.1,75,3.3000000000000003
2017,1,12,23,30,16.7,0,0,0,0,15.9,0,0,0,0,256,94.77,142.57,0.24,867,2.1,73,3.2
2017,1,13,0,30,16.3,0,0,0,0,15.9,0,0,0,0,257,97.4,131.21,0.24,867,2.2,68,3
2017,1,13,1,30,16.2,0,0,0,0,15.9,0,0,0,0,257,98.21000000000001,118.45,0.24,867,2.2,64,3
2017,1,13,2,30,16.2,0,0,0,0,16,0,0,0,0,257,98.5,105.01,0.24,868,2.3000000000000003,60,2.8000000000000003
2017,1,13,3,30,17,0,0,0,0,16,0,0,0,0,256,93.93,91.24,0.24,868,2.3000000000000003,55,3.3000000000000003
2017,1,13,4,30,19,61,544,181,0,16.3,61,544,0,181,256,84.43,77.26,0.24,869,2.3000000000000003,49,4.2
2017,1,13,5,30,22.1,91,774,438,0,16.1,91,774,0,438,255,68.7,63.34,0.24,869,2.4000000000000004,42,4.6000000000000005
2017,1,13,6,30,25.3,107,886,681,0,14.700000000000001,107,886,0,681,255,51.85,49.54,0.24,869,2.4000000000000004,37,4.3
2017,1,13,7,30,27.900000000000002,119,941,879,3,13.5,427,132,3,533,255,41.25,36.15,0.24,868,2.4000000000000004,35,3.7
2017,1,13,8,30,29.8,127,968,1011,0,12.8,127,968,0,1011,254,35.22,24.01,0.24,867,2.5,38,3
2017,1,13,9,30,31,125,986,1072,3,12.200000000000001,536,154,3,684,254,31.7,16.330000000000002,0.24,866,2.5,47,2.4000000000000004
2017,1,13,10,30,31.400000000000002,127,978,1050,3,11.700000000000001,524,152,3,667,254,29.91,19.47,0.24,865,2.5,61,2.1
2017,1,13,11,30,31.1,122,957,950,1,11.100000000000001,122,957,0,950,254,29.2,30.21,0.24,864,2.5,74,2.1
2017,1,13,12,30,30.5,112,915,780,3,10.600000000000001,372,117,0,457,253,29.310000000000002,43.19,0.24,864,2.5,84,2.2
2017,1,13,13,30,29.5,98,837,555,3,10.3,236,48,0,262,253,30.48,56.86,0.24,864,2.5,91,2.3000000000000003
2017,1,13,14,30,27.3,76,680,300,3,10.600000000000001,140,124,3,181,253,35.160000000000004,70.76,0.24,864,2.5,95,1.8
2017,1,13,15,30,24.700000000000003,34,273,60,4,14.100000000000001,5,0,3,5,254,51.85,84.63,0.24,865,2.5,97,1.6
2017,1,13,16,30,23.200000000000003,0,0,0,3,13.700000000000001,0,0,0,0,254,55.17,98.62,0.24,865,2.5,97,2.2
2017,1,13,17,30,22.200000000000003,0,0,0,0,13.3,0,0,0,0,254,57.19,112.26,0.24,866,2.5,94,2.9000000000000004
2017,1,13,18,30,21,0,0,0,0,13.8,0,0,0,0,255,63.26,125.42,0.24,866,2.6,90,3.2
2017,1,13,19,30,19.900000000000002,0,0,0,0,14.600000000000001,0,0,0,0,255,71.48,137.6,0.24,867,2.6,84,3.3000000000000003
2017,1,13,20,30,19,0,0,0,0,15.5,0,0,0,0,255,80.25,147.65,0.24,867,2.6,78,3.2
2017,1,13,21,30,18.2,0,0,0,0,16.2,0,0,0,0,255,88.24,153.02,0.24,866,2.6,72,3.2
2017,1,13,22,30,17.6,0,0,0,0,16.5,0,0,0,0,255,93.19,151,0.24,866,2.5,67,3.1
2017,1,13,23,30,17.400000000000002,0,0,0,0,16.5,0,0,0,0,255,94.3,142.75,0.24,866,2.5,64,3
2017,1,14,0,30,16.8,0,0,0,0,16.400000000000002,0,0,0,0,255,97.24000000000001,131.37,0.24,866,2.5,58,2.6
2017,1,14,1,30,16.5,0,0,0,0,16.2,0,0,0,0,255,98.22,118.59,0.24,866,2.6,55,2.4000000000000004
2017,1,14,2,30,16.400000000000002,0,0,0,0,16.1,0,0,0,0,255,98.19,105.13,0.24,867,2.6,51,2.2
2017,1,14,3,30,17.3,0,0,0,0,16.1,0,0,0,0,255,92.54,91.35000000000001,0.24,868,2.6,46,2.7
2017,1,14,4,30,19.6,59,543,178,0,16.1,59,543,0,178,255,80.29,77.34,0.24,869,2.6,39,3.5
2017,1,14,5,30,23,86,781,436,0,15.3,86,781,0,436,255,61.85,63.410000000000004,0.24,869,2.6,30,3.8000000000000003
2017,1,14,6,30,26.200000000000003,101,892,679,0,13.9,101,892,0,679,254,46.59,49.59,0.24,868,2.6,26,3.6
2017,1,14,7,30,28.6,111,949,878,0,13.100000000000001,111,949,0,878,254,38.54,36.160000000000004,0.24,867,2.6,26,3.2
2017,1,14,8,30,30.400000000000002,118,978,1012,0,12.600000000000001,118,978,0,1012,254,33.68,23.97,0.24,866,2.6,29,2.9000000000000004
2017,1,14,9,30,31.5,118,994,1073,1,12.3,118,994,0,1073,254,30.87,16.18,0.24,865,2.6,37,2.7
2017,1,14,10,30,32,117,991,1052,1,11.9,117,991,0,1052,254,29.25,19.28,0.24,864,2.6,46,2.6
2017,1,14,11,30,31.8,113,968,950,3,11.5,471,187,0,633,254,28.76,30.05,0.24,863,2.7,57,2.7
2017,1,14,12,30,31.1,99,937,783,3,11.100000000000001,231,14,0,241,254,29.330000000000002,43.07,0.24,863,2.7,68,2.8000000000000003
2017,1,14,13,30,29.900000000000002,87,860,558,4,11.100000000000001,103,0,0,103,255,31.29,56.75,0.24,863,2.8000000000000003,77,3
2017,1,14,14,30,27.700000000000003,68,711,303,4,11.4,22,0,0,22,256,36.37,70.67,0.24,864,2.8000000000000003,84,2.5
2017,1,14,15,30,25.3,32,314,62,3,13.600000000000001,8,0,3,8,257,48.34,84.56,0.24,865,2.9000000000000004,89,2.1
2017,1,14,16,30,23.700000000000003,0,0,0,4,14.4,0,0,0,0,258,55.88,98.57000000000001,0.24,865,3,90,2.6
2017,1,14,17,30,22.5,0,0,0,4,14.700000000000001,0,0,0,0,258,61.45,112.23,0.24,866,3.1,88,3.1
2017,1,14,18,30,21.400000000000002,0,0,0,4,15.200000000000001,0,0,0,0,259,67.74,125.41,0.24,866,3.1,84,3.4000000000000004
2017,1,14,19,30,20.200000000000003,0,0,0,0,15.8,0,0,0,0,259,75.96000000000001,137.64000000000001,0.24,866,3.2,80,3.5
2017,1,14,20,30,19.3,0,0,0,1,16.6,0,0,0,0,259,84.3,147.74,0.24,866,3.2,75,3.4000000000000004
2017,1,14,21,30,18.7,0,0,0,0,17.2,0,0,0,0,259,90.73,153.19,0.24,866,3.3000000000000003,70,3.3000000000000003
2017,1,14,22,30,18.3,0,0,0,0,17.3,0,0,0,0,259,93.88,151.19,0.24,865,3.3000000000000003,64,3.3000000000000003
2017,1,14,23,30,18.1,0,0,0,1,17.3,0,0,0,0,259,95.01,142.94,0.24,865,3.2,62,3.2
2017,1,15,0,30,17.8,0,0,0,1,17.2,0,0,0,0,259,96.45,131.53,0.24,865,3.2,53,3
2017,1,15,1,30,17.7,0,0,0,7,17.2,0,0,0,0,259,96.87,118.72,0.24,866,3.2,48,2.7
2017,1,15,2,30,17.8,0,0,0,3,17.2,0,0,0,0,259,96.55,105.25,0.24,867,3.2,44,2.5
2017,1,15,3,30,18.400000000000002,0,0,0,7,17.3,0,0,0,0,259,93.53,91.45,0.24,868,3.2,41,3
2017,1,15,4,30,20,65,487,171,7,17.3,32,0,3,32,259,84.58,77.43,0.24,868,3.1,39,3.8000000000000003
2017,1,15,5,30,22.8,93,749,427,7,16.6,88,0,3,88,259,67.88,63.480000000000004,0.24,868,3,35,4.5
2017,1,15,6,30,26,105,876,672,7,15.200000000000001,280,421,3,552,0.26,51.45,49.63,0.24,868,2.9000000000000004,34,4.800000000000001
2017,1,15,7,30,28.700000000000003,114,937,870,3,14.5,430,183,3,578,0.26,41.81,36.18,0.24,867,2.9000000000000004,37,4.6000000000000005
2017,1,15,8,30,30.6,121,968,1007,3,14.200000000000001,504,208,3,694,0.26,36.76,23.92,0.24,866,2.8000000000000003,41,4.3
2017,1,15,9,30,31.6,140,956,1059,1,13.9,140,956,0,1059,259,34.09,16.02,0.24,865,2.9000000000000004,46,4
2017,1,15,10,30,31.900000000000002,143,946,1037,3,13.5,525,218,3,731,258,32.78,19.080000000000002,0.24,865,2.9000000000000004,53,3.7
2017,1,15,11,30,31.6,145,911,935,3,13.100000000000001,472,200,3,645,257,32.43,29.900000000000002,0.24,864,3,60,3.5
2017,1,15,12,30,30.5,143,842,760,7,12.8,319,436,3,638,257,33.88,42.94,0.24,864,3.2,70,3.4000000000000004
2017,1,15,13,30,28.8,130,737,535,3,12.9,262,122,0,329,257,37.67,56.65,0.24,864,3.3000000000000003,79,3.2
2017,1,15,14,30,26.5,101,545,283,7,14,56,0,0,56,257,46.26,70.58,0.24,865,3.4000000000000004,85,2.7
2017,1,15,15,30,24.400000000000002,40,143,54,4,15.9,27,0,3,27,258,59.15,84.49,0.24,866,3.6,86,2.6
2017,1,15,16,30,22.900000000000002,0,0,0,7,16.8,0,0,0,0,258,68.53,98.52,0.24,867,3.7,84,2.8000000000000003
2017,1,15,17,30,21.700000000000003,0,0,0,3,17.6,0,0,0,0,259,77.5,112.2,0.24,868,3.9000000000000004,81,3
2017,1,15,18,30,20.700000000000003,0,0,0,4,18.3,0,0,0,0,259,86.07000000000001,125.41,0.24,868,4,80,3.2
2017,1,15,19,30,20.1,0,0,0,4,18.7,0,0,0,0,259,91.72,137.68,0.24,868,4,80,3.3000000000000003
2017,1,15,20,30,19.6,0,0,0,7,18.900000000000002,0,0,0,0,0.26,95.54,147.84,0.24,867,4,77,3.4000000000000004
2017,1,15,21,30,19.200000000000003,0,0,0,4,18.8,0,0,0,0,0.26,97.56,153.36,0.24,867,3.9000000000000004,74,3.5
2017,1,15,22,30,18.8,0,0,0,0,18.6,0,0,0,0,261,98.48,151.4,0.24,866,3.8000000000000003,71,3.4000000000000004
2017,1,15,23,30,18.6,0,0,0,4,18.3,0,0,0,0,261,97.88,143.12,0.24,866,3.7,70,3.3000000000000003
2017,1,16,0,30,18.2,0,0,0,3,18,0,0,0,0,262,98.86,131.69,0.24,866,3.6,69,3.1
2017,1,16,1,30,18,0,0,0,3,17.8,0,0,0,0,262,99.01,118.86,0.24,867,3.5,68,3.1
2017,1,16,2,30,17.900000000000002,0,0,0,1,17.7,0,0,0,0,262,98.65,105.37,0.24,868,3.5,65,3
2017,1,16,3,30,18.3,0,0,0,1,17.6,0,0,0,0,262,95.81,91.55,0.24,869,3.5,61,3.3000000000000003
2017,1,16,4,30,19.8,76,393,161,0,17.8,76,393,0,161,262,88.29,77.51,0.24,869,3.5,56,4.2
2017,1,16,5,30,22.3,115,665,411,0,17.400000000000002,115,665,0,411,262,73.82000000000001,63.550000000000004,0.24,870,3.5,50,4.7
2017,1,16,6,30,25,135,799,651,3,16.1,297,61,0,337,263,57.77,49.68,0.24,869,3.5,45,4.7
2017,1,16,7,30,26.900000000000002,155,857,846,0,15.4,155,857,0,846,263,49.45,36.19,0.24,869,3.5,41,4.2
2017,1,16,8,30,28,173,880,977,0,15.100000000000001,173,880,1,977,263,45.44,23.86,0.24,868,3.5,38,3.5
2017,1,16,9,30,28.200000000000003,136,951,1050,0,14.9,136,951,1,1050,263,44.34,15.85,0.24,867,3.5,37,2.8000000000000003
2017,1,16,10,30,27.900000000000002,137,943,1029,0,14.9,137,943,1,1029,262,44.980000000000004,18.88,0.24,867,3.5,39,2
2017,1,16,11,30,27.200000000000003,134,918,931,0,15,134,918,1,931,261,47.15,29.740000000000002,0.24,866,3.5,50,1.2000000000000002
2017,1,16,12,30,26.400000000000002,114,889,767,0,15.200000000000001,114,889,1,767,261,50.09,42.81,0.24,866,3.6,90,0.7000000000000001
2017,1,16,13,30,25.3,102,803,545,0,15.4,102,803,1,545,261,54.42,56.550000000000004,0.24,866,3.6,137,0.8
2017,1,16,14,30,23.900000000000002,81,636,293,0,15.9,81,636,1,293,261,61.07,70.5,0.24,867,3.6,162,0.9
2017,1,16,15,30,22.5,36,243,59,0,17.5,36,243,1,59,261,73.16,84.42,0.24,868,3.6,168,0.9
2017,1,16,16,30,21.6,0,0,0,6,18.1,0,0,1,0,261,80.51,98.47,0.24,868,3.6,157,0.9
2017,1,16,17,30,21,0,0,0,6,18.2,0,0,1,0,261,84.15,112.17,0.24,868,3.6,133,0.9
2017,1,16,18,30,20.3,0,0,0,6,18.3,0,0,1,0,262,88.10000000000001,125.42,0.24,868,3.4000000000000004,107,1.1
2017,1,16,19,30,19.5,0,0,0,6,17.900000000000002,0,0,1,0,262,90.47,137.72,0.24,868,3.3000000000000003,93,1.4000000000000001
2017,1,16,20,30,18.7,0,0,0,6,17.400000000000002,0,0,1,0,262,92.17,147.95000000000002,0.24,868,3.1,89,1.7000000000000002
2017,1,16,21,30,18,0,0,0,6,17.1,0,0,1,0,262,94.63,153.54,0.24,868,2.9000000000000004,86,1.8
2017,1,16,22,30,17.400000000000002,0,0,0,6,16.8,0,0,1,0,262,96.31,151.61,0.24,867,2.8000000000000003,82,1.7000000000000002
2017,1,16,23,30,17.2,0,0,0,6,16.5,0,0,1,0,262,95.76,143.31,0.24,867,2.7,79,1.7000000000000002
2017,1,17,0,30,16.7,0,0,0,6,16.3,0,0,0,0,261,97.53,131.85,0.24,867,2.6,72,1.9000000000000001
2017,1,17,1,30,16.5,0,0,0,6,16.2,0,0,0,0,261,98,119,0.24,868,2.5,68,2
2017,1,17,2,30,16.400000000000002,0,0,0,6,16.1,0,0,0,0,261,98.29,105.49000000000001,0.24,868,2.5,65,2
2017,1,17,3,30,17.2,0,0,0,6,16.2,0,0,0,0,261,93.66,91.65,0.24,869,2.4000000000000004,61,2.7
2017,1,17,4,30,19.400000000000002,69,468,169,6,16.3,68,0,0,68,261,82.52,77.60000000000001,0.24,870,2.4000000000000004,53,3.9000000000000004
2017,1,17,5,30,22.200000000000003,101,733,427,6,16,146,4,0,148,261,67.75,63.61,0.24,870,2.4000000000000004,46,4.6000000000000005
2017,1,17,6,30,24.900000000000002,115,867,676,6,15.3,188,8,0,194,0.26,55.38,49.72,0.24,869,2.3000000000000003,44,4.7
2017,1,17,7,30,27,125,932,878,6,15.200000000000001,193,11,0,201,0.26,48.44,36.19,0.24,869,2.3000000000000003,45,4.5
2017,1,17,8,30,28.700000000000003,127,970,1014,6,15.100000000000001,175,10,0,184,0.26,43.46,23.81,0.24,868,2.4000000000000004,45,4.3
2017,1,17,9,30,29.900000000000002,123,990,1077,6,14.700000000000001,166,10,0,175,0.26,39.58,15.68,0.24,867,2.4000000000000004,46,4.1000000000000005
2017,1,17,10,30,30.6,117,995,1059,6,14.200000000000001,157,8,0,164,0.26,36.85,18.68,0.24,866,2.4000000000000004,48,3.9000000000000004
2017,1,17,11,30,30.700000000000003,108,979,959,6,13.700000000000001,137,4,0,140,0.26,35.550000000000004,29.580000000000002,0.24,865,2.5,52,3.9000000000000004
2017,1,17,12,30,30.200000000000003,93,954,794,6,13.3,84,0,0,84,0.26,35.550000000000004,42.69,0.24,864,2.5,57,3.9000000000000004
2017,1,17,13,30,29.1,81,882,569,6,12.9,53,0,0,53,0.26,36.86,56.44,0.24,865,2.6,62,3.7
2017,1,17,14,30,26.900000000000002,64,738,311,6,12.600000000000001,41,0,0,41,261,41.230000000000004,70.42,0.24,865,2.6,67,2.7
2017,1,17,15,30,24.3,32,352,66,6,14.200000000000001,16,0,0,16,261,53.300000000000004,84.36,0.24,866,2.6,73,1.9000000000000001
2017,1,17,16,30,23.1,0,0,0,6,14.100000000000001,0,0,0,0,262,57.03,98.43,0.24,866,2.6,78,2.3000000000000003
2017,1,17,17,30,22.5,0,0,0,6,13.4,0,0,0,0,262,56.33,112.15,0.24,867,2.6,79,3
2017,1,17,18,30,21.6,0,0,0,6,13.100000000000001,0,0,0,0,262,58.5,125.42,0.24,867,2.5,79,3.5
2017,1,17,19,30,20.5,0,0,0,6,13.5,0,0,0,0,262,64.27,137.77,0.24,867,2.5,80,3.6
2017,1,17,20,30,19.400000000000002,0,0,0,6,14.5,0,0,0,0,262,73.53,148.06,0.24,867,2.5,81,3.6
2017,1,17,21,30,18.6,0,0,0,6,15.8,0,0,0,0,261,83.66,153.73,0.24,866,2.4000000000000004,78,3.7
2017,1,17,22,30,18,0,0,0,6,16.5,0,0,0,0,261,91.16,151.82,0.24,866,2.4000000000000004,74,3.7
2017,1,17,23,30,17.7,0,0,0,6,16.7,0,0,0,0,261,93.74,143.5,0.24,866,2.3000000000000003,71,3.8000000000000003
2017,1,18,0,30,17.2,0,0,0,6,16.6,0,0,0,0,0.26,96.14,132.01,0.24,866,2.2,64,4
2017,1,18,1,30,17,0,0,0,6,16.400000000000002,0,0,0,0,0.26,96.43,119.14,0.24,866,2.1,60,4.1000000000000005
